,capcost,fdene,boundu(10),fimp(14),pseprmax,boundl(103),cboot,feffcd,etaiso,pinjalw,sig_tf_case_max,aspect,boundu(2),outlet_temp,beta,etanbi,etahtp
990,4936.1,0.89296875,1.62703125,9.121093750000001e-05,25.17578125,1.050390625,1.404765625,0.8890625,0.93359375,47.4609375,649843750.0,1.87578125,3.50390625,995.734375,0.173125,0.4046875,0.9429687499999999
991,4933.8,0.91640625,1.62703125,9.121093750000001e-05,25.17578125,1.050390625,1.404765625,0.8890625,0.93359375,47.4609375,649843750.0,1.87578125,3.50390625,995.734375,0.173125,0.4046875,0.9429687499999999
992,4936.1,0.89296875,1.65671875,9.121093750000001e-05,25.17578125,1.050390625,1.404765625,0.8890625,0.93359375,47.4609375,649843750.0,1.87578125,3.50390625,995.734375,0.173125,0.4046875,0.9429687499999999
993,4939.1,0.89296875,1.62703125,1.59765625e-05,25.17578125,1.050390625,1.404765625,0.8890625,0.93359375,47.4609375,649843750.0,1.87578125,3.50390625,995.734375,0.173125,0.4046875,0.9429687499999999
994,4934.0,0.89296875,1.62703125,9.121093750000001e-05,42.16796875,1.050390625,1.404765625,0.8890625,0.93359375,47.4609375,649843750.0,1.87578125,3.50390625,995.734375,0.173125,0.4046875,0.9429687499999999
995,4936.1,0.89296875,1.62703125,9.121093750000001e-05,25.17578125,1.1019531249999999,1.404765625,0.8890625,0.93359375,47.4609375,649843750.0,1.87578125,3.50390625,995.734375,0.173125,0.4046875,0.9429687499999999
996,4943.6,0.89296875,1.62703125,9.121093750000001e-05,25.17578125,1.050390625,1.339921875,0.8890625,0.93359375,47.4609375,649843750.0,1.87578125,3.50390625,995.734375,0.173125,0.4046875,0.9429687499999999
997,4928.3,0.89296875,1.62703125,9.121093750000001e-05,25.17578125,1.050390625,1.404765625,1.0859375,0.93359375,47.4609375,649843750.0,1.87578125,3.50390625,995.734375,0.173125,0.4046875,0.9429687499999999
998,4936.2,0.89296875,1.62703125,9.121093750000001e-05,25.17578125,1.050390625,1.404765625,0.8890625,0.86484375,47.4609375,649843750.0,1.87578125,3.50390625,995.734375,0.173125,0.4046875,0.9429687499999999
999,4931.8,0.89296875,1.62703125,9.121093750000001e-05,25.17578125,1.050390625,1.404765625,0.8890625,0.93359375,46.8359375,649843750.0,1.87578125,3.50390625,995.734375,0.173125,0.4046875,0.9429687499999999
1000,4936.1,0.89296875,1.62703125,9.121093750000001e-05,25.17578125,1.050390625,1.404765625,0.8890625,0.93359375,47.4609375,652656250.0,1.87578125,3.50390625,995.734375,0.173125,0.4046875,0.9429687499999999
1001,4751.8,0.89296875,1.62703125,9.121093750000001e-05,25.17578125,1.050390625,1.404765625,0.8890625,0.93359375,47.4609375,649843750.0,1.93984375,3.50390625,995.734375,0.173125,0.4046875,0.9429687499999999
1002,4936.1,0.89296875,1.62703125,9.121093750000001e-05,25.17578125,1.050390625,1.404765625,0.8890625,0.93359375,47.4609375,649843750.0,1.87578125,4.29296875,995.734375,0.173125,0.4046875,0.9429687499999999
1003,4961.9,0.89296875,1.62703125,9.121093750000001e-05,25.17578125,1.050390625,1.404765625,0.8890625,0.93359375,47.4609375,649843750.0,1.87578125,3.50390625,939.484375,0.173125,0.4046875,0.9429687499999999
1004,4936.1,0.89296875,1.62703125,9.121093750000001e-05,25.17578125,1.050390625,1.404765625,0.8890625,0.93359375,47.4609375,649843750.0,1.87578125,3.50390625,995.734375,0.173125,0.4046875,0.9429687499999999
1005,4931.5,0.89296875,1.62703125,9.121093750000001e-05,25.17578125,1.050390625,1.404765625,0.8890625,0.93359375,47.4609375,649843750.0,1.87578125,3.50390625,995.734375,0.173125,0.4203125,0.9429687499999999
1006,4936.7,0.89296875,1.62703125,9.121093750000001e-05,25.17578125,1.050390625,1.404765625,0.8890625,0.93359375,47.4609375,649843750.0,1.87578125,3.50390625,995.734375,0.173125,0.4046875,0.79140625
1007,4766.4,0.91640625,1.65671875,1.59765625e-05,42.16796875,1.1019531249999999,1.339921875,1.0859375,0.86484375,46.8359375,652656250.0,1.93984375,4.29296875,939.484375,0.173125,0.4203125,0.79140625
1008,6923.2,0.88046875,1.5145312499999999,5.18359375e-05,29.86328125,0.881640625,1.4110156249999999,1.1640625,0.8960937499999999,49.3359375,717343750.0,1.88828125,3.69140625,1089.484375,0.083125,0.37968749999999996,0.78046875
1009,6709.9,0.9789062500000001,1.5145312499999999,5.18359375e-05,29.86328125,0.881640625,1.4110156249999999,1.1640625,0.8960937499999999,49.3359375,717343750.0,1.88828125,3.69140625,1089.484375,0.083125,0.37968749999999996,0.78046875
1010,6923.2,0.88046875,1.49421875,5.18359375e-05,29.86328125,0.881640625,1.4110156249999999,1.1640625,0.8960937499999999,49.3359375,717343750.0,1.88828125,3.69140625,1089.484375,0.083125,0.37968749999999996,0.78046875
1011,6940.4,0.88046875,1.5145312499999999,3.28515625e-05,29.86328125,0.881640625,1.4110156249999999,1.1640625,0.8960937499999999,49.3359375,717343750.0,1.88828125,3.69140625,1089.484375,0.083125,0.37968749999999996,0.78046875
1012,6931.9,0.88046875,1.5145312499999999,5.18359375e-05,28.10546875,0.881640625,1.4110156249999999,1.1640625,0.8960937499999999,49.3359375,717343750.0,1.88828125,3.69140625,1089.484375,0.083125,0.37968749999999996,0.78046875
1013,6923.2,0.88046875,1.5145312499999999,5.18359375e-05,29.86328125,0.858203125,1.4110156249999999,1.1640625,0.8960937499999999,49.3359375,717343750.0,1.88828125,3.69140625,1089.484375,0.083125,0.37968749999999996,0.78046875
1014,6925.6,0.88046875,1.5145312499999999,5.18359375e-05,29.86328125,0.881640625,1.408671875,1.1640625,0.8960937499999999,49.3359375,717343750.0,1.88828125,3.69140625,1089.484375,0.083125,0.37968749999999996,0.78046875
1015,7079.9,0.88046875,1.5145312499999999,5.18359375e-05,29.86328125,0.881640625,1.4110156249999999,0.8609375,0.8960937499999999,49.3359375,717343750.0,1.88828125,3.69140625,1089.484375,0.083125,0.37968749999999996,0.78046875
1016,6923.3,0.88046875,1.5145312499999999,5.18359375e-05,29.86328125,0.881640625,1.4110156249999999,1.1640625,0.80234375,49.3359375,717343750.0,1.88828125,3.69140625,1089.484375,0.083125,0.37968749999999996,0.78046875
1017,6932.6,0.88046875,1.5145312499999999,5.18359375e-05,29.86328125,0.881640625,1.4110156249999999,1.1640625,0.8960937499999999,49.9609375,717343750.0,1.88828125,3.69140625,1089.484375,0.083125,0.37968749999999996,0.78046875
1018,6923.2,0.88046875,1.5145312499999999,5.18359375e-05,29.86328125,0.881640625,1.4110156249999999,1.1640625,0.8960937499999999,49.3359375,720156250.0,1.88828125,3.69140625,1089.484375,0.083125,0.37968749999999996,0.78046875
1019,6993.7,0.88046875,1.5145312499999999,5.18359375e-05,29.86328125,0.881640625,1.4110156249999999,1.1640625,0.8960937499999999,49.3359375,717343750.0,1.90234375,3.69140625,1089.484375,0.083125,0.37968749999999996,0.78046875
1020,7283.9,0.88046875,1.5145312499999999,5.18359375e-05,29.86328125,0.881640625,1.4110156249999999,1.1640625,0.8960937499999999,49.3359375,717343750.0,1.88828125,3.60546875,1089.484375,0.083125,0.37968749999999996,0.78046875
1021,8422.9,0.88046875,1.5145312499999999,5.18359375e-05,29.86328125,0.881640625,1.4110156249999999,1.1640625,0.8960937499999999,49.3359375,717343750.0,1.88828125,3.69140625,845.734375,0.083125,0.37968749999999996,0.78046875
1022,6923.2,0.88046875,1.5145312499999999,5.18359375e-05,29.86328125,0.881640625,1.4110156249999999,1.1640625,0.8960937499999999,49.3359375,717343750.0,1.88828125,3.69140625,1089.484375,0.083125,0.37968749999999996,0.78046875
1023,7022.1,0.88046875,1.5145312499999999,5.18359375e-05,29.86328125,0.881640625,1.4110156249999999,1.1640625,0.8960937499999999,49.3359375,717343750.0,1.88828125,3.69140625,1089.484375,0.083125,0.3453125,0.78046875
1024,6924.2,0.88046875,1.5145312499999999,5.18359375e-05,29.86328125,0.881640625,1.4110156249999999,1.1640625,0.8960937499999999,49.3359375,717343750.0,1.88828125,3.69140625,1089.484375,0.083125,0.37968749999999996,0.75390625
1025,8987.7,0.9789062500000001,1.49421875,3.28515625e-05,28.10546875,0.858203125,1.408671875,0.8609375,0.80234375,49.9609375,720156250.0,1.90234375,3.60546875,845.734375,0.083125,0.3453125,0.75390625
1027,4685.1,0.87890625,1.61453125,9.68359375e-05,42.36328125,1.0316406249999999,1.361015625,0.9640625,0.79609375,54.3359375,657343750.0,1.98828125,4.19140625,939.484375,0.163125,0.5796874999999999,0.8804687499999999
1029,4679.1,0.98046875,1.61453125,7.78515625e-05,42.36328125,1.0316406249999999,1.361015625,0.9640625,0.79609375,54.3359375,657343750.0,1.98828125,4.19140625,939.484375,0.163125,0.5796874999999999,0.8804687499999999
1037,5242.7,0.98046875,1.61453125,9.68359375e-05,42.36328125,1.0316406249999999,1.361015625,0.9640625,0.79609375,54.3359375,657343750.0,1.8023437500000001,4.19140625,939.484375,0.163125,0.5796874999999999,0.8804687499999999
1043,5230.9,0.87890625,1.59421875,7.78515625e-05,40.60546875,1.0082031249999999,1.358671875,1.0609375,0.90234375,54.9609375,660156250.0,1.8023437500000001,4.10546875,995.734375,0.163125,0.5453125,0.85390625
1044,10692.0,1.03046875,1.56453125,2.9335937500000004e-05,23.61328125,1.1066406249999998,1.336015625,1.0640625,0.84609375,51.8359375,687343750.0,1.93828125,4.44140625,1014.484375,0.043125000000000004,0.4796875,0.83046875
1045,11275.0,0.92890625,1.56453125,2.9335937500000004e-05,23.61328125,1.1066406249999998,1.336015625,1.0640625,0.84609375,51.8359375,687343750.0,1.93828125,4.44140625,1014.484375,0.043125000000000004,0.4796875,0.83046875
1046,10692.0,1.03046875,1.54421875,2.9335937500000004e-05,23.61328125,1.1066406249999998,1.336015625,1.0640625,0.84609375,51.8359375,687343750.0,1.93828125,4.44140625,1014.484375,0.043125000000000004,0.4796875,0.83046875
1047,10647.0,1.03046875,1.56453125,5.53515625e-05,23.61328125,1.1066406249999998,1.336015625,1.0640625,0.84609375,51.8359375,687343750.0,1.93828125,4.44140625,1014.484375,0.043125000000000004,0.4796875,0.83046875
1048,10710.0,1.03046875,1.56453125,2.9335937500000004e-05,21.85546875,1.1066406249999998,1.336015625,1.0640625,0.84609375,51.8359375,687343750.0,1.93828125,4.44140625,1014.484375,0.043125000000000004,0.4796875,0.83046875
1049,10692.0,1.03046875,1.56453125,2.9335937500000004e-05,23.61328125,0.9332031249999999,1.336015625,1.0640625,0.84609375,51.8359375,687343750.0,1.93828125,4.44140625,1014.484375,0.043125000000000004,0.4796875,0.83046875
1050,10696.0,1.03046875,1.56453125,2.9335937500000004e-05,23.61328125,1.1066406249999998,1.333671875,1.0640625,0.84609375,51.8359375,687343750.0,1.93828125,4.44140625,1014.484375,0.043125000000000004,0.4796875,0.83046875
1051,10772.0,1.03046875,1.56453125,2.9335937500000004e-05,23.61328125,1.1066406249999998,1.336015625,0.9609375,0.84609375,51.8359375,687343750.0,1.93828125,4.44140625,1014.484375,0.043125000000000004,0.4796875,0.83046875
1052,10692.0,1.03046875,1.56453125,2.9335937500000004e-05,23.61328125,1.1066406249999998,1.336015625,1.0640625,0.75234375,51.8359375,687343750.0,1.93828125,4.44140625,1014.484375,0.043125000000000004,0.4796875,0.83046875
1053,10598.0,1.03046875,1.56453125,2.9335937500000004e-05,23.61328125,1.1066406249999998,1.336015625,1.0640625,0.84609375,47.4609375,687343750.0,1.93828125,4.44140625,1014.484375,0.043125000000000004,0.4796875,0.83046875
1054,10692.0,1.03046875,1.56453125,2.9335937500000004e-05,23.61328125,1.1066406249999998,1.336015625,1.0640625,0.84609375,51.8359375,690156250.0,1.93828125,4.44140625,1014.484375,0.043125000000000004,0.4796875,0.83046875
1055,10851.0,1.03046875,1.56453125,2.9335937500000004e-05,23.61328125,1.1066406249999998,1.336015625,1.0640625,0.84609375,51.8359375,687343750.0,1.95234375,4.44140625,1014.484375,0.043125000000000004,0.4796875,0.83046875
1056,11321.0,1.03046875,1.56453125,2.9335937500000004e-05,23.61328125,1.1066406249999998,1.336015625,1.0640625,0.84609375,51.8359375,687343750.0,1.93828125,4.35546875,1014.484375,0.043125000000000004,0.4796875,0.83046875
1057,11675.0,1.03046875,1.56453125,2.9335937500000004e-05,23.61328125,1.1066406249999998,1.336015625,1.0640625,0.84609375,51.8359375,687343750.0,1.93828125,4.44140625,920.734375,0.043125000000000004,0.4796875,0.83046875
1058,4899.9,1.03046875,1.56453125,2.9335937500000004e-05,23.61328125,1.1066406249999998,1.336015625,1.0640625,0.84609375,51.8359375,687343750.0,1.93828125,4.44140625,1014.484375,0.12312500000000001,0.4796875,0.83046875
1059,12308.0,1.03046875,1.56453125,2.9335937500000004e-05,23.61328125,1.1066406249999998,1.336015625,1.0640625,0.84609375,51.8359375,687343750.0,1.93828125,4.44140625,1014.484375,0.043125000000000004,0.24531250000000002,0.83046875
1060,10693.0,1.03046875,1.56453125,2.9335937500000004e-05,23.61328125,1.1066406249999998,1.336015625,1.0640625,0.84609375,51.8359375,687343750.0,1.93828125,4.44140625,1014.484375,0.043125000000000004,0.4796875,0.80390625
1061,5109.7,0.92890625,1.54421875,5.53515625e-05,21.85546875,0.9332031249999999,1.333671875,0.9609375,0.75234375,47.4609375,690156250.0,1.95234375,4.35546875,920.734375,0.12312500000000001,0.24531250000000002,0.80390625
1062,5365.9,0.93046875,1.66453125,7.433593750000001e-05,36.11328125,0.9566406249999999,1.386015625,0.8640625000000001,0.94609375,46.8359375,747343750.0,1.83828125,3.94140625,864.484375,0.12312500000000001,0.2796875,0.93046875
1063,5350.0,1.0289062500000001,1.66453125,7.433593750000001e-05,36.11328125,0.9566406249999999,1.386015625,0.8640625000000001,0.94609375,46.8359375,747343750.0,1.83828125,3.94140625,864.484375,0.12312500000000001,0.2796875,0.93046875
1064,5365.9,0.93046875,1.6442187499999998,7.433593750000001e-05,36.11328125,0.9566406249999999,1.386015625,0.8640625000000001,0.94609375,46.8359375,747343750.0,1.83828125,3.94140625,864.484375,0.12312500000000001,0.2796875,0.93046875
1065,5378.4,0.93046875,1.66453125,1.03515625e-05,36.11328125,0.9566406249999999,1.386015625,0.8640625000000001,0.94609375,46.8359375,747343750.0,1.83828125,3.94140625,864.484375,0.12312500000000001,0.2796875,0.93046875
1066,5367.1,0.93046875,1.66453125,7.433593750000001e-05,34.35546875,0.9566406249999999,1.386015625,0.8640625000000001,0.94609375,46.8359375,747343750.0,1.83828125,3.94140625,864.484375,0.12312500000000001,0.2796875,0.93046875
1067,5365.9,0.93046875,1.66453125,7.433593750000001e-05,36.11328125,1.0832031249999998,1.386015625,0.8640625000000001,0.94609375,46.8359375,747343750.0,1.83828125,3.94140625,864.484375,0.12312500000000001,0.2796875,0.93046875
1068,5366.6,0.93046875,1.66453125,7.433593750000001e-05,36.11328125,0.9566406249999999,1.3836718749999999,0.8640625000000001,0.94609375,46.8359375,747343750.0,1.83828125,3.94140625,864.484375,0.12312500000000001,0.2796875,0.93046875
1069,5352.9,0.93046875,1.66453125,7.433593750000001e-05,36.11328125,0.9566406249999999,1.386015625,1.1609375,0.94609375,46.8359375,747343750.0,1.83828125,3.94140625,864.484375,0.12312500000000001,0.2796875,0.93046875
1070,5366.0,0.93046875,1.66453125,7.433593750000001e-05,36.11328125,0.9566406249999999,1.386015625,0.8640625000000001,0.85234375,46.8359375,747343750.0,1.83828125,3.94140625,864.484375,0.12312500000000001,0.2796875,0.93046875
1071,5427.5,0.93046875,1.66453125,7.433593750000001e-05,36.11328125,0.9566406249999999,1.386015625,0.8640625000000001,0.94609375,52.4609375,747343750.0,1.83828125,3.94140625,864.484375,0.12312500000000001,0.2796875,0.93046875
1072,5365.9,0.93046875,1.66453125,7.433593750000001e-05,36.11328125,0.9566406249999999,1.386015625,0.8640625000000001,0.94609375,46.8359375,750156250.0,1.83828125,3.94140625,864.484375,0.12312500000000001,0.2796875,0.93046875
1073,5313.8,0.93046875,1.66453125,7.433593750000001e-05,36.11328125,0.9566406249999999,1.386015625,0.8640625000000001,0.94609375,46.8359375,747343750.0,1.85234375,3.94140625,864.484375,0.12312500000000001,0.2796875,0.93046875
1074,5365.9,0.93046875,1.66453125,7.433593750000001e-05,36.11328125,0.9566406249999999,1.386015625,0.8640625000000001,0.94609375,46.8359375,747343750.0,1.83828125,3.85546875,864.484375,0.12312500000000001,0.2796875,0.93046875
1075,5247.2,0.93046875,1.66453125,7.433593750000001e-05,36.11328125,0.9566406249999999,1.386015625,0.8640625000000001,0.94609375,46.8359375,747343750.0,1.83828125,3.94140625,1070.734375,0.12312500000000001,0.2796875,0.93046875
1076,19380.0,0.93046875,1.66453125,7.433593750000001e-05,36.11328125,0.9566406249999999,1.386015625,0.8640625000000001,0.94609375,46.8359375,747343750.0,1.83828125,3.94140625,864.484375,0.043125000000000004,0.2796875,0.93046875
1077,5287.7,0.93046875,1.66453125,7.433593750000001e-05,36.11328125,0.9566406249999999,1.386015625,0.8640625000000001,0.94609375,46.8359375,747343750.0,1.83828125,3.94140625,864.484375,0.12312500000000001,0.4453125,0.93046875
1078,5366.1,0.93046875,1.66453125,7.433593750000001e-05,36.11328125,0.9566406249999999,1.386015625,0.8640625000000001,0.94609375,46.8359375,747343750.0,1.83828125,3.94140625,864.484375,0.12312500000000001,0.2796875,0.9039062499999999
1079,14095.0,1.0289062500000001,1.6442187499999998,1.03515625e-05,34.35546875,1.0832031249999998,1.3836718749999999,1.1609375,0.85234375,52.4609375,750156250.0,1.85234375,3.85546875,1070.734375,0.043125000000000004,0.4453125,0.9039062499999999
1080,4921.8,0.90546875,1.53953125,8.558593750000001e-05,32.98828125,0.994140625,1.398515625,1.0140625,0.82109375,50.5859375,642343750.0,1.91328125,3.81640625,976.984375,0.183125,0.22968750000000002,0.9054687499999999
1081,4914.1,1.00390625,1.53953125,8.558593750000001e-05,32.98828125,0.994140625,1.398515625,1.0140625,0.82109375,50.5859375,642343750.0,1.91328125,3.81640625,976.984375,0.183125,0.22968750000000002,0.9054687499999999
1082,4921.8,0.90546875,1.66921875,8.558593750000001e-05,32.98828125,0.994140625,1.398515625,1.0140625,0.82109375,50.5859375,642343750.0,1.91328125,3.81640625,976.984375,0.183125,0.22968750000000002,0.9054687499999999
1083,4922.5,0.90546875,1.53953125,6.660156250000001e-05,32.98828125,0.994140625,1.398515625,1.0140625,0.82109375,50.5859375,642343750.0,1.91328125,3.81640625,976.984375,0.183125,0.22968750000000002,0.9054687499999999
1084,4922.1,0.90546875,1.53953125,8.558593750000001e-05,31.23046875,0.994140625,1.398515625,1.0140625,0.82109375,50.5859375,642343750.0,1.91328125,3.81640625,976.984375,0.183125,0.22968750000000002,0.9054687499999999
1085,4921.8,0.90546875,1.53953125,8.558593750000001e-05,32.98828125,0.8957031249999999,1.398515625,1.0140625,0.82109375,50.5859375,642343750.0,1.91328125,3.81640625,976.984375,0.183125,0.22968750000000002,0.9054687499999999
1086,4922.1,0.90546875,1.53953125,8.558593750000001e-05,32.98828125,0.994140625,1.396171875,1.0140625,0.82109375,50.5859375,642343750.0,1.91328125,3.81640625,976.984375,0.183125,0.22968750000000002,0.9054687499999999
1087,4925.8,0.90546875,1.53953125,8.558593750000001e-05,32.98828125,0.994140625,1.398515625,0.9109375000000001,0.82109375,50.5859375,642343750.0,1.91328125,3.81640625,976.984375,0.183125,0.22968750000000002,0.9054687499999999
1088,4921.8,0.90546875,1.53953125,8.558593750000001e-05,32.98828125,0.994140625,1.398515625,1.0140625,0.87734375,50.5859375,642343750.0,1.91328125,3.81640625,976.984375,0.183125,0.22968750000000002,0.9054687499999999
1089,4927.2,0.90546875,1.53953125,8.558593750000001e-05,32.98828125,0.994140625,1.398515625,1.0140625,0.82109375,51.2109375,642343750.0,1.91328125,3.81640625,976.984375,0.183125,0.22968750000000002,0.9054687499999999
1090,4921.8,0.90546875,1.53953125,8.558593750000001e-05,32.98828125,0.994140625,1.398515625,1.0140625,0.82109375,50.5859375,675156250.0,1.91328125,3.81640625,976.984375,0.183125,0.22968750000000002,0.9054687499999999
1091,4755.1,0.90546875,1.53953125,8.558593750000001e-05,32.98828125,0.994140625,1.398515625,1.0140625,0.82109375,50.5859375,642343750.0,1.97734375,3.81640625,976.984375,0.183125,0.22968750000000002,0.9054687499999999
1092,4921.8,0.90546875,1.53953125,8.558593750000001e-05,32.98828125,0.994140625,1.398515625,1.0140625,0.82109375,50.5859375,642343750.0,1.91328125,4.23046875,976.984375,0.183125,0.22968750000000002,0.9054687499999999
1093,5027.9,0.90546875,1.53953125,8.558593750000001e-05,32.98828125,0.994140625,1.398515625,1.0140625,0.82109375,50.5859375,642343750.0,1.91328125,3.81640625,808.234375,0.183125,0.22968750000000002,0.9054687499999999
1094,6092.3,0.90546875,1.53953125,8.558593750000001e-05,32.98828125,0.994140625,1.398515625,1.0140625,0.82109375,50.5859375,642343750.0,1.91328125,3.81640625,976.984375,0.103125,0.22968750000000002,0.9054687499999999
1095,4872.8,0.90546875,1.53953125,8.558593750000001e-05,32.98828125,0.994140625,1.398515625,1.0140625,0.82109375,50.5859375,642343750.0,1.91328125,3.81640625,976.984375,0.183125,0.2953125,0.9054687499999999
1096,4922.5,0.90546875,1.53953125,8.558593750000001e-05,32.98828125,0.994140625,1.398515625,1.0140625,0.82109375,50.5859375,642343750.0,1.91328125,3.81640625,976.984375,0.183125,0.22968750000000002,0.77890625
1097,5571.4,1.00390625,1.66921875,6.660156250000001e-05,31.23046875,0.8957031249999999,1.396171875,0.9109375000000001,0.87734375,51.2109375,675156250.0,1.97734375,4.23046875,808.234375,0.103125,0.2953125,0.77890625
1098,5836.2,1.00546875,1.6395312499999999,4.05859375e-05,20.48828125,1.144140625,1.348515625,0.8140625,0.9210937499999999,45.5859375,702343750.0,1.81328125,4.31640625,826.984375,0.103125,0.4296875,0.80546875
1099,5938.0,0.90390625,1.6395312499999999,4.05859375e-05,20.48828125,1.144140625,1.348515625,0.8140625,0.9210937499999999,45.5859375,702343750.0,1.81328125,4.31640625,826.984375,0.103125,0.4296875,0.80546875
1100,5836.2,1.00546875,1.5692187499999999,4.05859375e-05,20.48828125,1.144140625,1.348515625,0.8140625,0.9210937499999999,45.5859375,702343750.0,1.81328125,4.31640625,826.984375,0.103125,0.4296875,0.80546875
1101,5841.1,1.00546875,1.6395312499999999,2.16015625e-05,20.48828125,1.144140625,1.348515625,0.8140625,0.9210937499999999,45.5859375,702343750.0,1.81328125,4.31640625,826.984375,0.103125,0.4296875,0.80546875
1102,5815.4,1.00546875,1.6395312499999999,4.05859375e-05,43.73046875,1.144140625,1.348515625,0.8140625,0.9210937499999999,45.5859375,702343750.0,1.81328125,4.31640625,826.984375,0.103125,0.4296875,0.80546875
1103,5836.2,1.00546875,1.6395312499999999,4.05859375e-05,20.48828125,1.045703125,1.348515625,0.8140625,0.9210937499999999,45.5859375,702343750.0,1.81328125,4.31640625,826.984375,0.103125,0.4296875,0.80546875
1104,5837.1,1.00546875,1.6395312499999999,4.05859375e-05,20.48828125,1.144140625,1.346171875,0.8140625,0.9210937499999999,45.5859375,702343750.0,1.81328125,4.31640625,826.984375,0.103125,0.4296875,0.80546875
1105,5801.4,1.00546875,1.6395312499999999,4.05859375e-05,20.48828125,1.144140625,1.348515625,1.1109375,0.9210937499999999,45.5859375,702343750.0,1.81328125,4.31640625,826.984375,0.103125,0.4296875,0.80546875
1106,5836.4,1.00546875,1.6395312499999999,4.05859375e-05,20.48828125,1.144140625,1.348515625,0.8140625,0.77734375,45.5859375,702343750.0,1.81328125,4.31640625,826.984375,0.103125,0.4296875,0.80546875
1107,5842.1,1.00546875,1.6395312499999999,4.05859375e-05,20.48828125,1.144140625,1.348515625,0.8140625,0.9210937499999999,46.2109375,702343750.0,1.81328125,4.31640625,826.984375,0.103125,0.4296875,0.80546875
1108,5744.8,1.00546875,1.6395312499999999,4.05859375e-05,20.48828125,1.144140625,1.348515625,0.8140625,0.9210937499999999,45.5859375,735156250.0,1.81328125,4.31640625,826.984375,0.103125,0.4296875,0.80546875
1109,5565.8,1.00546875,1.6395312499999999,4.05859375e-05,20.48828125,1.144140625,1.348515625,0.8140625,0.9210937499999999,45.5859375,702343750.0,1.87734375,4.31640625,826.984375,0.103125,0.4296875,0.80546875
1110,5966.9,1.00546875,1.6395312499999999,4.05859375e-05,20.48828125,1.144140625,1.348515625,0.8140625,0.9210937499999999,45.5859375,702343750.0,1.81328125,3.73046875,826.984375,0.103125,0.4296875,0.80546875
1111,5610.1,1.00546875,1.6395312499999999,4.05859375e-05,20.48828125,1.144140625,1.348515625,0.8140625,0.9210937499999999,45.5859375,702343750.0,1.81328125,4.31640625,958.234375,0.103125,0.4296875,0.80546875
1112,5198.2,1.00546875,1.6395312499999999,4.05859375e-05,20.48828125,1.144140625,1.348515625,0.8140625,0.9210937499999999,45.5859375,702343750.0,1.81328125,4.31640625,826.984375,0.183125,0.4296875,0.80546875
1113,5796.4,1.00546875,1.6395312499999999,4.05859375e-05,20.48828125,1.144140625,1.348515625,0.8140625,0.9210937499999999,45.5859375,702343750.0,1.81328125,4.31640625,826.984375,0.103125,0.4953125,0.80546875
1114,5835.2,1.00546875,1.6395312499999999,4.05859375e-05,20.48828125,1.144140625,1.348515625,0.8140625,0.9210937499999999,45.5859375,702343750.0,1.81328125,4.31640625,826.984375,0.103125,0.4296875,0.87890625
1115,4889.8,0.90390625,1.5692187499999999,2.16015625e-05,43.73046875,1.045703125,1.346171875,1.1109375,0.77734375,46.2109375,735156250.0,1.87734375,3.73046875,958.234375,0.183125,0.4953125,0.87890625
1116,5006.9,0.95546875,1.48953125,6.30859375e-05,39.23828125,1.069140625,1.323515625,1.1140625,0.87109375,48.0859375,732343750.0,1.86328125,4.06640625,1051.984375,0.143125,0.5296875,0.85546875
1118,5006.9,0.95546875,1.61921875,6.30859375e-05,39.23828125,1.069140625,1.323515625,1.1140625,0.87109375,48.0859375,732343750.0,1.86328125,4.06640625,1051.984375,0.143125,0.5296875,0.85546875
1119,5007.4,0.95546875,1.48953125,4.41015625e-05,39.23828125,1.069140625,1.323515625,1.1140625,0.87109375,48.0859375,732343750.0,1.86328125,4.06640625,1051.984375,0.143125,0.5296875,0.85546875
1120,5008.4,0.95546875,1.48953125,6.30859375e-05,24.98046875,1.069140625,1.323515625,1.1140625,0.87109375,48.0859375,732343750.0,1.86328125,4.06640625,1051.984375,0.143125,0.5296875,0.85546875
1121,5006.9,0.95546875,1.48953125,6.30859375e-05,39.23828125,0.970703125,1.323515625,1.1140625,0.87109375,48.0859375,732343750.0,1.86328125,4.06640625,1051.984375,0.143125,0.5296875,0.85546875
1122,5007.1,0.95546875,1.48953125,6.30859375e-05,39.23828125,1.069140625,1.321171875,1.1140625,0.87109375,48.0859375,732343750.0,1.86328125,4.06640625,1051.984375,0.143125,0.5296875,0.85546875
1124,5006.9,0.95546875,1.48953125,6.30859375e-05,39.23828125,1.069140625,1.323515625,1.1140625,0.9273437499999999,48.0859375,732343750.0,1.86328125,4.06640625,1051.984375,0.143125,0.5296875,0.85546875
1125,5042.1,0.95546875,1.48953125,6.30859375e-05,39.23828125,1.069140625,1.323515625,1.1140625,0.87109375,53.7109375,732343750.0,1.86328125,4.06640625,1051.984375,0.143125,0.5296875,0.85546875
1126,5006.9,0.95546875,1.48953125,6.30859375e-05,39.23828125,1.069140625,1.323515625,1.1140625,0.87109375,48.0859375,705156250.0,1.86328125,4.06640625,1051.984375,0.143125,0.5296875,0.85546875
1127,4812.8,0.95546875,1.48953125,6.30859375e-05,39.23828125,1.069140625,1.323515625,1.1140625,0.87109375,48.0859375,732343750.0,1.92734375,4.06640625,1051.984375,0.143125,0.5296875,0.85546875
